ydeg ymin ysec xdeg xmin xsec sourcedist
18 16 45 73 31 15 10
18 43 15 70 6 45 35
18 21 15 74 6 45 7
19 50 15 72 40 45 8
18 47 15 72 53 45 1
19 12 15 70 33 45 4
18 16 45 74 10 15 4
18 31 15 72 8 15 36
19 33 15 70 59 45 190
18 37 45 69 8 45 6
18 47 15 71 59 45 19
19 11 45 72 9 45 183
19 43 45 72 26 15 6
18 29 15 71 2 45 60
18 11 15 73 0 45 154
18 18 45 72 52 15 103
18 28 45 72 4 45 1
19 42 15 72 25 15 36
18 53 15 71 35 45 82
19 10 15 72 8 45 114
19 16 15 72 20 45 4
19 12 15 72 4 45 212
18 42 15 70 2 15 46
18 30 45 70 58 45 9
19 4 15 72 28 15 460
19 41 15 71 41 15 1
18 45 45 72 7 45 3
19 14 15 70 33 15 17
19 31 15 72 16 45 3
19 37 15 72 50 45 15
19 37 15 71 12 45 264
18 31 45 72 33 45 2
18 22 15 72 24 15 4
18 21 15 73 44 15 88
18 17 45 72 40 15 1
18 22 15 73 15 45 1
18 42 45 71 6 15 129
18 56 45 68 47 15 82
18 35 45 71 0 15 8
18 16 45 73 39 15 121
19 8 45 72 18 15 62
18 30 45 69 20 15 137
19 30 15 71 5 15 277
19 0 45 71 17 15 1
19 51 45 72 51 15 172
18 41 45 70 9 15 33
19 49 45 73 12 45 39
18 27 45 74 23 45 33
18 53 45 71 1 45 3
18 40 15 70 9 15 38
18 15 45 73 50 15 59
18 24 45 74 23 45 103
18 46 45 72 6 45 39
18 21 15 72 26 15 39
19 32 15 71 45 45 47
18 38 45 71 2 45 21
19 50 45 71 1 45 123
18 23 15 73 25 45 89
19 5 45 72 11 45 4
18 21 15 74 24 45 1
19 19 45 72 1 45 38
18 15 15 71 9 45 73
18 43 15 70 3 15 42
19 38 15 71 12 45 264
18 39 45 72 11 45 8
18 18 15 73 52 15 50
18 55 45 71 15 15 44
18 27 45 72 2 45 5
18 40 45 68 45 15 85
18 37 15 74 14 15 2
18 31 15 69 52 15 179
19 39 15 70 25 15 112
19 14 45 72 16 15 146
19 1 15 72 0 45 34
19 2 15 71 18 15 6
18 31 15 72 15 45 40
19 31 15 71 46 15 1
18 35 45 70 34 15 9
19 1 15 70 34 45 92
18 25 45 72 33 15 65
19 33 15 72 37 15 87
18 26 15 72 35 45 34
18 57 15 70 19 45 16
19 37 15 70 26 15 4
19 18 15 72 36 45 150
18 27 45 73 40 15 2
19 18 15 71 7 15 74
18 11 15 72 47 15 142
18 47 45 72 8 45 91
18 40 15 69 13 45 77
18 51 45 71 54 45 130
18 31 15 72 33 45 1
18 30 45 70 19 45 1
19 13 45 72 38 45 550
19 31 45 72 2 15 1
18 16 45 73 5 45 31
19 31 15 70 50 15 157
18 34 15 70 59 15 3
18 41 45 71 4 45 178
19 31 15 72 31 15 64
19 4 45 72 28 45 464
18 21 15 73 9 45 100
19 36 45 70 20 15 141
18 35 15 72 7 45 145
19 42 45 72 5 15 1
18 58 15 71 45 15 161
18 16 45 74 9 45 3
19 27 15 72 6 15 84
19 6 15 71 17 45 5
18 49 45 68 51 15 42
19 50 15 73 7 45 37
19 34 45 71 59 15 45
18 12 45 72 49 15 109
18 15 15 73 40 45 127
18 55 15 72 16 15 401
19 32 45 70 54 15 168
19 2 15 71 45 45 100
19 33 15 71 42 45 65
18 24 15 74 18 15 33
19 6 15 71 50 45 47
19 12 45 71 58 45 36
19 26 45 70 45 45 133
18 22 45 73 15 45 2
18 24 15 72 21 45 47
18 17 45 72 37 15 95
18 22 15 72 46 45 73
18 47 15 72 16 15 34
18 36 15 69 9 45 39
18 25 45 73 21 15 175
18 24 15 72 32 45 69
18 22 15 72 47 15 72
19 19 15 71 14 45 72
18 26 45 73 52 45 99
18 39 15 71 19 15 2
19 30 45 71 42 15 55
18 57 15 68 48 15 49
18 41 15 70 1 45 49
19 0 45 71 16 45 39
18 34 45 69 9 15 43
18 38 45 70 32 15 1
18 54 45 71 37 15 122
19 37 45 72 52 15 51
18 44 15 68 46 45 73
18 26 15 72 4 15 110
18 9 45 72 52 45 1
19 50 45 71 3 15 50
19 29 15 72 3 15 42
18 12 45 73 44 15 70
18 46 15 72 7 15 5
19 14 15 71 39 45 2
19 17 45 72 17 45 139
18 38 15 71 2 45 20
18 27 15 74 20 45 132
19 14 45 72 15 45 149
18 23 45 72 59 45 2
18 31 15 69 56 45 90
18 59 45 71 59 45 141
18 47 45 72 5 15 6
19 38 45 72 11 45 9
18 14 45 72 9 45 5
19 34 45 71 44 45 56
19 40 15 70 23 45 119
18 30 15 69 52 15 189
19 33 15 72 15 15 119
18 22 45 72 17 45 2
18 37 45 74 22 45 1
18 53 15 71 15 15 7
19 34 15 71 47 45 1
18 46 45 72 13 45 73
18 43 15 70 4 15 42
18 50 45 71 46 15 101
19 31 45 70 59 45 224
19 12 45 70 34 15 6
18 24 15 73 21 15 176
19 37 15 72 8 45 121
18 32 15 70 36 45 85
18 34 45 70 38 45 96
18 39 15 70 9 15 40
18 43 15 70 5 15 40
18 38 15 68 54 45 116
18 46 45 68 52 15 86
18 11 45 73 45 15 77
19 1 15 71 51 15 292
18 36 15 72 18 15 148
18 38 15 69 8 45 5
18 55 15 68 48 45 38
19 42 15 72 14 15 108
19 18 15 71 8 45 75
18 23 45 73 23 15 165
19 56 15 72 45 45 36
19 30 15 71 40 45 51
18 12 15 71 14 15 36
18 48 15 72 5 45 44
18 50 45 71 34 45 35
19 49 15 71 40 45 387
18 25 45 73 36 45 4
18 22 45 74 3 45 4
19 7 15 70 6 45 55
18 20 45 72 52 45 64
18 20 45 73 52 15 43
18 18 45 73 3 45 115
18 19 45 73 32 15 3
18 52 45 70 30 45 55
19 35 15 71 47 15 70
19 36 15 71 43 45 77
19 18 15 72 38 45 156
19 8 45 69 43 15 193
19 33 15 71 0 45 224
18 12 45 73 0 15 148
18 39 15 70 28 15 56
19 36 15 72 37 15 75
18 24 45 72 22 15 51
18 54 45 71 53 15 316
18 23 45 73 38 15 5
18 33 45 69 2 45 25
19 31 15 71 42 15 58
18 15 15 73 32 15 43
18 26 15 71 53 45 1
18 37 15 69 9 15 8
18 36 45 74 8 45 209
19 13 45 72 10 15 42
18 21 15 73 50 45 3
19 45 45 70 37 45 40
18 10 15 73 48 45 3
19 40 15 72 25 45 1
18 28 45 72 10 45 134
18 57 45 71 50 45 191
19 17 15 70 48 45 36
18 3 45 73 54 45 6
19 34 15 72 51 45 15
18 57 45 71 49 15 180
18 15 45 72 44 45 62
19 32 45 72 11 15 69
18 28 45 73 18 15 191
18 40 15 68 55 45 106
18 37 45 69 44 45 46
18 11 15 72 42 15 71
18 13 45 72 14 45 7
18 17 45 73 24 45 38
19 27 15 71 19 45 78
19 30 45 71 54 15 94
19 17 45 70 51 15 2
18 41 15 72 3 15 1
18 26 45 68 40 15 141
19 18 15 72 8 15 181
18 38 45 69 43 45 40
18 24 45 73 21 45 174
18 46 45 72 5 15 4
18 30 15 71 2 45 56
19 35 45 72 0 45 84
18 21 45 73 49 45 38
18 51 15 72 9 15 375
18 23 45 71 55 45 2
18 23 15 73 24 45 157
19 2 15 71 17 45 5
19 8 45 72 33 45 498
18 24 45 72 3 15 47
19 49 15 72 34 45 133
18 17 15 72 36 45 97
18 18 15 72 54 45 107
18 36 15 74 8 45 210
18 50 15 68 51 15 39
19 17 45 72 34 45 141
19 27 45 71 5 15 262
19 37 45 70 20 45 138
19 1 45 71 52 15 287
19 17 45 70 48 15 34
18 34 45 70 30 45 48
19 9 45 70 39 15 56
19 10 15 70 22 15 4
18 31 15 68 50 45 144
18 28 15 73 22 15 72
18 30 45 70 20 45 39
19 39 15 72 32 15 93
18 30 15 74 20 15 143
18 14 15 72 6 45 42
18 26 15 72 41 45 38
18 24 15 74 19 45 36
18 16 45 72 31 15 69
18 31 15 74 7 15 63
18 30 15 74 16 45 95
19 22 45 71 11 45 221
18 27 45 73 18 15 187
19 27 15 70 43 45 134
18 25 45 70 14 45 1
19 30 45 72 31 15 65
19 9 15 69 48 15 174
18 11 45 71 13 15 1
18 28 15 73 8 15 6
18 14 45 72 5 45 2
18 25 45 72 0 15 1
19 29 15 72 38 15 99
18 40 45 69 57 45 63
19 14 15 72 5 15 203
19 31 45 72 38 15 92
18 10 15 71 46 45 65
19 11 15 72 4 15 225
18 26 15 69 18 45 149
19 13 15 70 50 15 83
19 10 15 72 7 45 194
19 48 15 72 48 15 155
19 19 45 71 14 45 75
18 49 45 71 54 15 4
19 28 45 71 40 45 44
18 13 45 74 4 15 7
19 4 15 70 50 45 142
18 9 45 73 58 45 36
18 35 15 69 46 15 82
18 53 45 71 57 15 191
18 54 15 71 57 15 190
18 16 15 72 52 45 1
19 42 45 72 37 15 6
18 20 45 73 2 45 4
19 6 45 72 23 45 91
18 8 15 73 52 15 48
19 31 45 70 51 45 161
18 27 45 72 35 45 1
19 42 45 72 24 15 22
18 21 15 72 54 15 1
19 16 15 72 16 45 148
19 9 45 72 37 45 516
18 35 45 74 1 45 194
18 9 45 72 53 45 3
19 18 45 70 57 15 297
19 43 45 70 49 15 186
19 34 15 71 43 45 69
18 39 45 71 50 15 63
19 29 15 71 6 15 269
19 52 45 72 38 15 3
19 3 45 71 52 45 96
19 11 15 72 12 45 44
18 23 15 72 40 15 6
18 25 45 70 29 45 76
18 21 15 74 14 15 3
18 28 45 72 24 15 59
19 48 15 72 25 45 44
19 2 45 72 24 45 442
18 39 45 71 2 45 25
18 24 15 72 59 45 1
19 9 45 69 42 15 201
18 28 45 72 17 45 33
18 35 45 69 9 15 41
19 13 15 72 14 15 167
19 45 15 72 45 45 107
18 20 45 70 29 15 91
19 7 45 69 43 45 192
18 21 45 73 19 45 136
18 59 45 71 49 15 114
18 56 45 71 52 15 198
19 29 45 70 46 45 143
18 14 45 73 45 45 67
19 37 45 73 17 15 4
18 13 15 72 29 15 8
18 22 15 73 22 15 148
19 32 45 72 33 15 38
18 16 15 73 39 15 122
18 55 15 72 33 45 73
18 49 15 72 6 15 99
19 50 15 72 35 15 2
19 36 15 72 15 45 33
19 30 15 72 13 45 114
19 11 15 70 40 15 49
19 52 45 71 38 15 2
18 23 45 73 25 15 151
18 14 45 72 28 45 4
19 35 15 70 24 45 45
18 13 15 73 0 15 143
18 30 15 71 1 45 54
18 56 15 71 42 45 146
19 32 15 72 38 15 91
18 53 15 71 49 45 94
18 26 15 74 0 45 114
18 36 15 74 9 15 205
18 17 15 73 5 15 40
18 48 15 70 27 45 94
18 44 15 71 60 15 18
18 34 15 69 48 45 164
18 51 15 71 49 45 6
18 28 45 74 1 45 96
19 6 15 69 42 45 197
18 56 45 71 55 15 183
19 32 15 71 46 45 45
18 39 45 72 4 15 37
19 16 45 70 52 15 4
19 42 15 72 4 15 34
18 25 15 73 34 15 70
18 26 15 73 57 45 101
19 30 45 71 41 15 53
18 23 45 73 6 45 1
18 40 45 70 9 15 37
18 57 15 71 48 15 175
19 5 15 72 28 15 462
18 10 45 71 15 15 1
18 18 15 73 29 45 4
19 5 45 72 19 45 5
18 48 15 72 8 45 92
18 35 15 71 0 15 7
18 33 45 74 6 15 68
18 8 15 73 51 45 49
18 57 15 72 19 45 414
18 57 45 71 45 45 165
19 39 15 71 13 15 269
18 17 45 70 12 15 11
19 6 15 72 23 15 87
18 30 15 73 38 15 75
19 9 15 69 45 45 181
18 29 15 72 34 15 106
18 54 45 70 26 45 73
18 28 45 72 27 45 76
18 27 15 68 52 15 157
19 32 15 72 34 15 43
19 37 15 72 29 45 80
18 23 45 74 23 15 38
18 34 15 74 6 15 69
18 16 45 72 17 45 4
18 36 45 70 7 15 53
18 19 45 74 5 15 71
19 17 45 72 7 15 186
19 38 45 71 11 45 261
18 41 45 72 16 45 8
18 44 15 71 0 15 195
18 35 45 70 6 45 56
18 47 15 72 6 15 41
18 35 45 68 41 45 112
18 34 45 74 6 15 70
18 48 15 72 6 15 79
19 2 15 71 53 45 281
18 21 15 73 42 15 96
18 15 45 74 5 45 82
18 54 45 70 26 15 72
18 34 15 70 30 45 49
18 26 15 72 40 15 39
18 30 15 70 4 15 108
19 18 15 71 2 45 317
18 60 15 71 50 15 121
18 28 15 72 7 15 124
18 51 15 72 56 15 73
18 30 15 68 50 45 146
19 26 15 72 27 15 10
19 51 15 72 41 45 42
18 34 15 70 37 45 91
19 22 45 70 57 15 279
18 25 45 72 53 15 123
19 34 15 71 1 15 229
18 30 15 69 20 15 138
19 33 15 70 57 45 180
18 30 15 74 8 15 57
18 26 15 71 7 15 77
18 20 45 73 46 45 80
18 24 45 74 14 15 5
19 50 45 71 0 15 126
19 13 45 72 14 15 166
19 1 45 71 45 45 101
19 9 45 72 35 45 508
18 19 15 72 28 15 4
19 33 45 71 45 15 51
18 23 45 72 21 45 46
18 28 45 69 11 15 65
18 28 15 72 33 15 102
18 24 15 73 25 15 154
18 29 15 72 23 15 48
18 19 45 70 13 15 17
18 12 15 73 45 45 75
18 7 45 73 50 15 33
19 29 45 70 46 15 142
19 33 15 72 34 15 7
19 12 45 71 36 45 45
19 29 15 70 45 45 140
19 41 45 72 23 45 19
18 19 45 73 32 45 4
18 41 45 68 55 45 103
19 0 45 71 58 45 147
18 10 45 72 59 45 41
18 40 45 69 51 15 120
18 23 45 72 0 45 40
18 55 45 71 54 45 188
18 36 45 74 6 45 46
18 57 15 72 23 15 42
18 30 15 71 2 15 55
18 33 45 70 0 15 75
19 12 15 72 10 45 182
19 54 45 72 50 15 180
18 19 15 72 27 45 11
19 53 15 72 42 45 54
19 7 15 69 43 15 194
19 4 15 70 50 15 139
18 26 15 73 59 45 107
19 23 45 70 56 45 274
18 55 45 70 26 15 70
18 26 45 73 20 15 179
18 54 15 72 1 15 349
18 15 45 72 51 45 95
18 27 15 72 26 45 75
19 44 15 70 38 45 3
19 50 45 72 31 45 142
19 0 45 71 15 45 3
19 39 45 71 16 45 276
18 56 45 71 42 15 144
19 10 45 72 11 45 78
18 26 45 72 9 45 124
18 32 15 68 57 15 6
18 17 15 72 55 45 113
19 16 45 72 16 45 143
19 19 45 72 39 45 157
19 2 15 72 28 15 78
18 32 15 69 51 15 175
19 37 15 72 10 15 110
18 20 45 72 56 45 95
19 26 45 71 5 45 259
18 57 15 70 22 15 25
18 29 45 70 20 15 34
18 15 15 72 21 15 1
18 28 45 72 10 15 131
18 46 45 71 14 45 66
18 28 15 72 22 15 1
19 5 15 70 44 45 88
18 1 45 71 45 15 97
18 42 45 71 54 45 2
19 38 45 71 14 45 277
18 34 45 70 59 15 4
18 39 15 70 10 15 14
19 39 45 71 23 15 300
19 44 45 71 33 15 369
18 16 15 72 50 45 94
19 16 45 72 16 15 144
19 20 15 72 23 15 1
18 36 45 72 18 45 150
19 44 15 71 41 45 6
18 31 45 74 16 15 103
18 52 45 71 50 45 122
18 46 45 72 1 45 31
18 43 15 70 28 15 70
19 16 15 70 49 15 39
18 37 45 74 6 15 218
18 38 15 69 24 45 109
19 55 15 72 45 45 34
19 10 45 70 23 15 1
19 38 15 72 21 45 6
18 24 45 73 24 45 158
18 25 45 72 3 45 52
18 20 15 72 54 15 1
18 44 45 71 7 45 1
19 12 45 72 12 15 178
18 20 45 72 34 15 35
18 24 15 73 5 45 2
18 22 15 73 51 45 3
19 9 45 69 53 45 136
18 31 15 69 10 15 56
18 29 15 74 20 15 141
18 20 15 73 52 15 44
19 32 45 72 41 15 7
18 23 15 72 53 45 11
19 14 15 70 53 45 44
18 20 15 74 14 15 69
19 20 15 72 1 45 37
19 33 15 72 32 15 35
18 50 15 71 6 45 4
19 28 45 72 27 45 46
19 35 15 72 4 15 4
18 26 45 72 2 15 103
18 48 15 71 7 15 11
18 43 15 72 24 45 43
19 27 15 72 4 15 48
18 28 45 74 8 45 49
18 53 15 70 29 45 62
19 55 15 72 50 45 186
19 11 45 72 9 15 184
18 24 15 73 28 45 87
19 14 15 72 11 15 39
18 16 15 71 7 45 3
18 19 15 72 28 45 57
19 31 15 72 14 15 49
19 52 15 72 38 45 1
19 35 45 71 44 15 75
19 25 45 72 11 15 132
19 26 45 72 5 15 81
18 26 45 72 0 45 36
18 25 45 71 55 15 73
18 38 45 69 8 45 4
19 10 45 70 40 15 52
18 23 15 72 26 45 2
18 33 45 68 42 15 115
18 37 45 70 8 15 47
18 48 15 72 56 15 3
18 48 15 72 6 45 78
18 13 45 72 48 15 11
19 39 15 70 24 45 113
19 7 15 71 58 15 254
18 16 45 73 6 45 1
18 52 15 72 10 45 380
19 15 15 70 40 45 34
18 21 15 74 11 15 9
18 46 45 72 5 45 37
18 37 45 72 17 15 4
19 44 15 72 9 15 48
19 27 15 72 12 15 127
19 43 15 72 44 45 142
18 23 15 73 25 15 90
19 37 15 72 15 45 39
19 3 45 70 11 45 36
18 47 15 71 14 45 65
19 13 15 72 4 15 207
18 26 45 68 52 45 161
18 22 45 74 21 45 3
19 32 15 72 16 45 1
19 7 15 71 38 15 67
19 0 15 71 16 15 37
18 24 45 73 28 45 86
18 10 45 71 48 15 1
18 48 15 72 30 15 40
19 10 15 72 12 45 73
18 24 15 73 27 45 85
19 31 15 72 40 15 12
18 14 45 71 9 15 1
18 17 45 72 30 15 65
18 17 15 74 2 45 1
19 36 45 71 46 15 73
19 19 45 71 3 15 309
18 26 45 74 1 15 116
18 52 15 71 50 45 121
19 39 45 70 26 15 109
18 47 15 72 12 45 78
19 37 15 71 5 45 236
18 17 45 73 52 15 51
19 44 45 72 47 15 146
18 8 45 71 44 45 76
19 43 15 72 24 15 76
18 39 45 69 14 45 82
19 22 15 71 12 45 232
18 24 15 73 59 45 2
19 32 15 72 37 45 90
19 50 45 73 8 15 71
18 52 15 71 34 45 74
18 54 15 72 19 15 1
19 5 45 72 23 15 84
18 23 45 72 51 45 1
18 45 45 72 13 45 7
19 40 45 72 8 15 143
19 14 15 72 14 15 163
19 30 45 70 59 45 228
18 24 45 73 29 15 85
18 35 15 72 15 15 144
18 10 15 72 51 15 33
19 41 45 71 39 15 8
18 27 15 71 5 45 72
18 34 45 69 0 45 19
19 34 15 71 51 45 126
19 35 45 72 29 45 72
18 22 15 72 19 15 2
19 47 45 72 23 45 90
18 28 45 74 22 15 1
18 29 45 74 20 15 142
18 14 45 72 47 45 8
18 48 15 72 29 45 39
18 31 15 74 24 15 111
18 56 15 71 40 15 131
18 26 15 72 10 45 119
18 40 45 71 12 45 90
18 1 15 73 51 45 6
19 38 45 70 22 15 131
18 40 15 69 26 15 66
19 48 15 73 22 45 46
19 3 45 71 54 15 271
18 19 45 72 41 45 5
18 23 15 73 26 15 88
18 42 45 69 12 45 34
19 9 15 72 1 15 231
18 25 45 69 5 15 128
18 45 45 68 46 45 66
18 27 45 72 9 45 126
19 36 15 72 55 15 66
18 59 45 71 60 15 42
19 42 15 72 8 15 142
19 51 45 73 7 45 76
19 39 15 71 12 45 268
18 48 15 70 58 15 86
18 53 45 72 14 15 392
18 45 15 71 53 15 2
18 20 45 73 39 15 107
19 16 45 72 6 45 189
18 49 45 72 56 15 3
19 8 15 71 38 15 63
18 27 15 69 12 15 70
19 33 15 72 34 45 6
19 20 15 72 8 15 86
18 46 45 72 7 15 38
18 54 15 72 2 45 346
19 48 15 71 36 45 373
18 57 15 70 21 45 24
18 54 15 72 18 45 2
19 39 45 72 9 15 121
18 34 45 74 12 45 183
19 34 45 71 43 45 70
18 57 15 72 23 45 39
18 20 45 74 17 15 6
18 37 45 70 7 15 51
18 31 45 69 4 45 99
18 47 45 68 51 45 83
18 21 45 73 8 15 106
19 4 45 72 26 45 454
18 33 45 69 18 15 113
19 40 45 71 39 45 5
18 29 15 72 23 45 49
18 56 15 71 16 45 7
18 34 15 69 1 45 22
18 36 45 74 9 15 206
19 31 45 72 12 15 61
18 31 45 68 41 45 122
19 43 15 71 26 45 339
19 7 15 71 47 45 1
18 40 15 69 60 15 55
19 19 45 71 7 45 34
18 2 45 71 44 45 94
18 42 45 70 2 45 44
18 21 15 73 52 45 41
18 16 45 70 32 45 106
19 19 45 72 18 45 131
19 16 15 72 29 15 7
18 36 15 74 19 45 34
19 37 45 71 43 45 82
18 38 15 70 34 45 1
18 41 45 72 17 15 1
19 50 45 73 16 15 2
18 12 15 74 2 15 40
18 56 15 71 37 45 130
19 20 45 71 1 45 300
18 18 15 73 23 45 1
18 47 15 72 30 15 42
19 25 45 70 58 15 263
18 16 45 73 10 45 65
18 25 45 70 15 45 3
18 15 45 72 59 15 4
18 34 45 74 8 15 5
18 57 15 71 44 15 155
18 14 45 73 41 15 131
19 28 45 70 42 15 105
18 16 45 72 57 45 50
19 2 45 71 54 15 279
18 10 45 72 54 15 34
18 37 15 69 24 15 114
19 53 15 71 36 45 1
18 31 45 70 5 15 103
19 43 15 72 26 45 4
18 36 15 70 8 45 83
18 20 15 70 29 15 92
18 50 15 72 5 45 366
18 19 45 73 52 15 45
18 54 15 71 54 15 321
18 15 45 72 57 15 81
19 17 15 70 51 15 1
19 10 15 71 47 45 70
18 58 15 71 17 15 2
18 26 45 71 52 45 4
19 23 15 72 20 45 118
18 43 45 71 6 45 124
18 13 15 73 0 45 144
19 11 15 72 8 45 188
19 47 45 70 55 45 147
18 19 15 72 25 45 5
18 45 15 68 47 15 68
18 49 45 70 54 15 35
18 14 45 72 52 45 124
19 9 45 70 39 45 55
18 32 45 72 7 45 144
18 20 45 74 3 15 4
19 4 45 70 9 15 45
18 41 15 71 49 45 8
18 24 15 73 27 15 84
19 30 45 71 55 45 93
18 22 15 73 17 45 131
18 55 15 70 26 15 71
19 12 15 72 46 15 540
18 21 45 72 18 45 2
19 33 45 71 44 45 6
18 11 45 72 48 15 137
18 35 15 70 34 15 10
18 56 45 72 18 45 46
18 32 15 72 19 45 69
19 19 45 72 1 15 35
18 35 15 74 6 15 73
19 33 45 71 58 15 37
18 37 15 69 17 45 97
19 15 15 72 29 45 10
18 13 45 72 28 45 5
19 29 45 71 21 15 39
18 28 45 72 6 15 66
18 24 45 73 32 45 76
19 32 15 72 34 45 44
18 27 45 74 17 15 87
18 36 15 68 54 15 121
18 38 45 74 14 45 104
19 32 45 71 45 45 48
18 41 15 72 14 45 2
18 24 15 72 39 15 2
18 34 45 74 6 45 71
19 34 45 72 48 15 3
19 9 45 70 20 45 40
18 20 15 74 21 15 15
18 20 15 72 51 45 5
18 35 45 74 11 15 192
19 31 45 70 51 15 156
18 34 45 72 19 45 39
19 29 45 71 40 45 50
18 13 15 72 59 15 1
18 29 45 69 10 15 61
18 39 45 71 49 45 66
19 9 45 72 15 45 1
18 9 45 72 51 15 132
18 14 15 73 41 15 132
18 52 45 72 5 45 359
19 41 15 71 25 15 318
19 41 45 71 24 45 318
18 22 45 74 22 45 3
19 18 15 72 8 45 178
18 16 45 72 8 15 6
18 29 45 72 11 15 137
18 37 15 72 20 15 150
18 34 15 69 9 45 45
18 50 15 72 56 45 68
18 15 45 73 50 45 58
18 48 45 72 11 15 75
18 23 15 74 24 45 37
19 2 45 72 27 15 81
18 38 15 69 43 15 40
18 27 15 70 30 15 72
18 26 45 74 26 45 5
18 50 45 71 1 45 37
19 41 45 72 10 15 5
19 32 45 71 0 15 219
19 12 45 70 51 45 87
18 50 45 72 9 15 374
18 24 15 72 7 45 6
18 53 45 71 50 45 72
18 48 45 72 16 15 2
19 26 15 72 39 15 107
18 43 45 71 7 15 121
19 43 45 71 28 45 346
18 24 45 72 1 45 4
18 40 15 69 59 45 56
19 9 45 71 48 15 72
19 9 15 72 3 45 226
19 22 45 71 7 15 43
19 52 45 71 3 45 111
18 10 15 72 51 45 32
19 34 45 72 34 15 2
19 18 15 72 34 45 144
18 16 15 71 10 15 68
19 26 15 70 40 45 124
19 43 45 70 35 45 5
19 5 45 70 8 15 49
19 38 15 73 17 45 2
18 56 15 68 49 15 43
18 32 45 70 7 15 93
18 42 45 69 25 45 52
18 15 15 72 7 45 10
19 18 15 72 39 45 160
19 31 15 72 31 45 67
18 57 15 71 14 15 49
18 21 45 73 53 15 7
19 44 45 71 39 45 11
19 4 15 71 54 15 270
18 51 15 72 31 15 92
18 11 45 71 14 45 4
19 2 45 71 44 15 96
18 24 45 72 0 45 1
18 42 45 72 15 45 4
18 11 45 71 9 45 4
18 14 45 72 53 45 38
18 31 15 74 21 45 71
18 29 45 69 6 45 111
19 40 15 72 37 15 107
19 17 15 70 51 45 2
18 31 45 70 18 15 94
18 17 15 72 39 15 34
18 27 45 72 34 45 96
18 57 45 72 21 15 422
18 23 45 71 60 15 38
18 13 15 73 1 15 141
19 11 45 72 31 45 121
18 50 45 71 6 15 2
18 14 15 72 4 45 36
18 57 15 71 47 45 174
19 8 45 72 27 45 107
19 19 45 71 2 45 308
19 33 45 72 16 45 107
18 19 15 70 29 15 94
19 5 15 70 46 15 93
18 16 45 71 10 45 64
18 12 45 72 58 15 2
18 18 45 73 5 45 4
18 36 45 74 5 15 49
18 22 45 72 42 15 40
18 38 45 71 3 15 22
19 36 15 72 0 45 87
18 16 15 71 9 45 69
18 40 15 69 58 45 58
18 38 45 68 54 45 115
18 48 15 72 15 15 35
18 20 45 72 31 45 90
19 27 15 72 5 45 83
19 36 45 71 12 45 265
19 44 45 72 37 15 2
18 53 45 71 48 45 1
18 27 15 72 4 15 4
19 30 15 71 0 15 230
18 14 45 72 16 15 2
18 22 45 73 30 45 68
18 32 45 69 59 15 80
19 43 45 72 8 15 145
19 38 45 71 8 45 249
18 12 15 72 45 15 1
18 21 15 73 8 45 104
19 27 45 72 27 45 16
19 9 15 69 47 15 178
19 39 15 72 9 45 117
19 4 45 72 45 45 1
18 37 45 72 10 45 5
19 38 15 72 10 15 114
18 18 15 70 12 15 12
19 47 15 72 48 15 151
19 32 15 72 32 15 3
18 11 15 73 45 15 78
19 11 15 70 34 15 1
18 13 45 73 53 45 4
18 60 15 72 21 45 430
19 26 15 71 5 15 255
19 33 15 72 52 15 18
19 10 45 72 39 15 515
18 37 15 70 26 45 47
19 17 15 72 19 45 48
19 1 45 72 29 15 75
19 48 45 72 28 15 34
19 46 45 72 25 45 41
18 21 15 72 56 45 4
19 7 45 70 6 45 56
19 14 15 72 39 45 557
19 10 45 72 29 15 114
18 26 45 73 17 15 3
19 42 45 71 27 15 337
18 32 15 72 27 15 32
19 41 15 72 42 45 130
18 48 15 71 8 45 48
19 43 45 72 7 45 1
18 35 45 69 18 15 105
19 23 45 70 43 15 118
18 41 45 69 13 15 39
19 6 45 71 49 45 40
19 48 15 70 55 15 149
18 21 15 73 11 15 95
18 35 45 69 47 15 150
18 22 45 72 3 45 1
18 38 45 68 44 15 97
19 20 45 72 20 45 11
18 32 15 69 10 15 52
19 49 45 71 3 15 48
18 21 15 74 13 15 5
19 30 15 72 1 45 33
18 24 45 72 55 15 5
19 11 45 70 40 15 48
19 45 45 73 22 15 6
19 27 15 71 19 15 77
19 41 45 72 40 15 48
18 28 15 69 53 15 195
19 1 15 71 17 45 3
19 16 15 72 6 15 193
19 33 45 71 45 45 50
18 33 15 68 56 15 2
18 56 45 68 48 45 47
19 27 15 70 39 15 129
19 14 45 72 14 45 159
18 13 45 72 32 45 112
19 14 15 72 16 15 147
19 11 15 72 6 15 197
19 29 45 72 8 15 93
19 21 45 70 42 45 119
19 34 45 72 33 45 1
18 11 15 71 12 45 3
18 52 15 71 54 15 128
18 24 45 72 33 15 67
18 10 45 72 55 45 67
19 15 15 72 44 15 580
18 56 45 70 25 15 66
18 42 15 71 54 45 1
18 59 45 71 51 45 299
18 39 45 71 3 15 26
19 8 15 72 18 15 65
19 27 15 70 39 45 128
18 46 15 72 21 15 2
18 27 15 72 34 45 101
18 23 45 72 20 15 41
19 22 15 72 20 15 117
19 20 45 70 59 15 287
19 48 15 71 37 15 374
18 16 45 72 54 45 114
18 40 15 70 28 15 58
18 9 45 73 48 45 2
19 10 15 72 12 15 76
18 37 15 71 15 45 75
